date,Day,Hour,Dir,Spd,Radiation,Temp
2023-10-10 02:00:00,131,2,20.0,0.343137255,0.0,0.433447099
2023-10-10 03:00:00,131,3,50.0,0.31372549,0.0,0.412969283
2023-10-10 04:00:00,131,4,20.0,0.558823529,0.0,0.406143345
2023-10-10 05:00:00,131,5,20.0,0.519607843,0.0,0.392491468
2023-10-10 06:00:00,131,6,20.0,0.558823529,0.0,0.385665529
2023-10-10 07:00:00,131,7,20.0,0.578431373,0.002881844,0.375426621
2023-10-10 08:00:00,131,8,10.0,0.450980392,0.031700288,0.375426621
2023-10-10 09:00:00,131,9,120.0,0.34313725500000003,0.132564841,0.375426621
2023-10-10 10:00:00,131,10,360.0,0.235294118,0.247838617,0.399317406
2023-10-10 11:00:00,131,11,360.0,0.343137255,0.60518732,0.443686007
2023-10-10 12:00:00,131,12,20.0,0.343137255,0.749279539,0.488054608
2023-10-10 13:00:00,131,13,20.0,0.352941176,0.766570605,0.505119454
2023-10-10 14:00:00,131,14,20.0,0.362745098,0.694524496,0.508532423
2023-10-10 15:00:00,131,15,10.0,0.5,0.585014409,0.501706485
2023-10-10 16:00:00,131,16,120.0,0.455882353,0.391930836,0.494880546
2023-10-10 17:00:00,131,17,360.0,0.411764706,0.175792507,0.464163823
2023-10-10 18:00:00,131,18,360.0,0.235294118,0.023054755,0.412969283
2023-10-10 19:00:00,131,19,10.0,0.254901961,0.0,0.38225256
2023-10-10 20:00:00,131,20,10.0,0.254901961,0.0,0.375426621
2023-10-10 21:00:00,131,21,10.0,0.274509804,0.0,0.361774744
2023-10-10 22:00:00,131,22,50.0,0.245098039,0.0,0.344709898
2023-10-10 23:00:00,131,23,30.0,0.382352941,0.0,0.344709898
2023-10-11 00:00:00,131,24,10.0,0.460784314,0.0,0.327645051
2023-10-11 01:00:00,132,1,10.0,0.362745098,0.0,0.317406143
2023-10-11 02:00:00,132,2,30.0,0.294117647,0.0,0.296928328
2023-10-11 03:00:00,132,3,50.0,0.294117647,0.0,0.283276451
2023-10-11 04:00:00,132,4,20.0,0.274509804,0.0,0.273037543
2023-10-11 05:00:00,132,5,100.0,0.166666667,0.0,0.262798635
2023-10-11 06:00:00,132,6,40.0,0.225490196,0.0,0.249146758
2023-10-11 07:00:00,132,7,30.0,0.205882353,0.008645533,0.249146758
2023-10-11 08:00:00,132,8,50.0,0.333333333,0.132564841,0.262798635
2023-10-11 09:00:00,132,9,50.0,0.382352941,0.351585014,0.303754266
2023-10-11 10:00:00,132,10,50.0,0.411764706,0.561959654,0.33447099
2023-10-11 11:00:00,132,11,40.0,0.323529412,0.717579251,0.361774744
2023-10-11 12:00:00,132,12,20.0,0.352941176,0.801152738,0.399317406
2023-10-11 13:00:00,132,13,360.0,0.294117647,0.806916427,0.42662116
2023-10-11 14:00:00,132,14,10.0,0.235294118,0.731988473,0.488054608
2023-10-11 15:00:00,132,15,20.0,0.235294118,0.60518732,0.484641638
2023-10-11 16:00:00,132,16,120.0,0.2450980395,0.414985591,0.464163823
2023-10-11 17:00:00,132,17,30.0,0.254901961,0.190201729,0.450511945
2023-10-11 18:00:00,132,18,30.0,0.235294118,0.025936599,0.419795222
2023-10-11 19:00:00,132,19,30.0,0.176470588,0.0,0.402730375
2023-10-11 20:00:00,132,20,40.0,0.196078431,0.0,0.392491468
2023-10-11 21:00:00,132,21,40.0,0.254901961,0.0,0.385665529
2023-10-11 22:00:00,132,22,30.0,0.31372549,0.0,0.375426621
2023-10-11 23:00:00,132,23,30.0,0.303921569,0.0,0.361774744
2023-10-12 00:00:00,132,24,30.0,0.274509804,0.0,0.337883959
2023-10-12 01:00:00,133,1,30.0,0.225490196,0.0,0.33447099
2023-10-12 02:00:00,133,2,30.0,0.245098039,0.0,0.317406143
2023-10-12 03:00:00,133,3,30.0,0.264705882,0.0,0.303754266
2023-10-12 04:00:00,133,4,30.0,0.225490196,0.0,0.293515358
2023-10-12 05:00:00,133,5,20.0,0.18627451,0.0,0.28668942
2023-10-12 06:00:00,133,6,20.0,0.088235294,0.0,0.276450512
2023-10-12 07:00:00,133,7,40.0,0.147058824,0.005763689,0.279863481
2023-10-12 08:00:00,133,8,40.0,0.176470588,0.126801153,0.303754266
2023-10-12 09:00:00,133,9,30.0,0.176470588,0.334293948,0.361774744
2023-10-12 10:00:00,133,10,10.0,0.117647059,0.524495677,0.409556314
2023-10-12 11:00:00,133,11,110.0,0.235294118,0.685878963,0.470989761
2023-10-12 12:00:00,133,12,100.0,0.235294118,0.763688761,0.484641638
2023-10-12 13:00:00,133,13,120.0,0.225490196,0.772334294,0.539249147
2023-10-12 14:00:00,133,14,140.0,0.294117647,0.706051873,0.539249147
2023-10-12 15:00:00,133,15,140.0,0.323529412,0.567723343,0.549488055
2023-10-12 16:00:00,133,16,140.0,0.323529412,0.391930836,0.515358362
2023-10-12 17:00:00,133,17,140.0,0.294117647,0.178674352,0.450511945
2023-10-12 18:00:00,133,18,120.0,0.303921569,0.023054755,0.399317406
2023-10-12 19:00:00,133,19,110.0,0.196078431,0.0,0.392491468
2023-10-12 20:00:00,133,20,60.0,0.176470588,0.0,0.395904437
2023-10-12 21:00:00,133,21,40.0,0.088235294,0.0,0.389078498
2023-10-12 22:00:00,133,22,50.0,0.12745098,0.0,0.399317406
2023-10-12 23:00:00,133,23,50.0,0.088235294,0.0,0.399317406
2023-10-13 00:00:00,133,24,70.0,0.137254902,0.0,0.412969283
2023-10-13 01:00:00,134,1,80.0,0.107843137,0.0,0.402730375
2023-10-13 02:00:00,134,2,80.0,0.196078431,0.0,0.399317406
2023-10-13 03:00:00,134,3,30.0,0.166666667,0.0,0.389078498
2023-10-13 04:00:00,134,4,30.0,0.12745098,0.0,0.38225256
2023-10-13 05:00:00,134,5,20.0,0.137254902,0.0,0.365187713
2023-10-13 06:00:00,134,6,60.0,0.147058824,0.0,0.368600683
2023-10-13 07:00:00,134,7,80.0,0.107843137,0.005763689,0.361774744
2023-10-13 08:00:00,134,8,10.0,0.058823529,0.09221902,0.38225256
2023-10-13 09:00:00,134,9,120.0,0.107843137,0.305475504,0.447098976
2023-10-13 10:00:00,134,10,30.0,0.156862745,0.524495677,0.511945392
2023-10-13 11:00:00,134,11,10.0,0.117647059,0.65129683,0.604095563
2023-10-13 12:00:00,134,12,30.0,0.098039216,0.714697406,0.600682594
2023-10-13 13:00:00,134,13,10.0,0.058823529,0.74351585,0.679180887
2023-10-13 14:00:00,134,14,150.0,0.196078431,0.665706052,0.679180887
2023-10-13 15:00:00,134,15,150.0,0.107843137,0.527377522,0.655290102
2023-10-13 16:00:00,134,16,120.0,0.166666667,0.328530259,0.600682594
2023-10-13 17:00:00,134,17,130.0,0.058823529,0.13832853,0.542662116
2023-10-13 18:00:00,134,18,120.0,0.029411764499999996,0.017291066,0.464163823
2023-10-13 19:00:00,134,19,110.0,0.0,0.0,0.433447099
2023-10-13 20:00:00,134,20,110.0,0.039215686,0.0,0.423208191
2023-10-13 21:00:00,134,21,120.0,0.088235294,0.0,0.412969283
2023-10-13 22:00:00,134,22,140.0,0.019607843,0.0,0.399317406
2023-10-13 23:00:00,134,23,140.0,0.147058824,0.0,0.423208191
2023-10-14 00:00:00,134,24,160.0,0.039215686,0.0,0.399317406
2023-10-14 01:00:00,135,1,120.0,0.0,0.0,0.399317406
2023-10-14 02:00:00,135,2,170.0,0.0,0.0,0.423208191
2023-10-14 03:00:00,135,3,10.0,0.029411765,0.0,0.412969283
2023-10-14 04:00:00,135,4,40.0,0.049019608,0.0,0.395904437
2023-10-14 05:00:00,135,5,50.0,0.166666667,0.0,0.412969283
2023-10-14 06:00:00,135,6,70.0,0.088235294,0.0,0.402730375
2023-10-14 07:00:00,135,7,30.0,0.098039216,0.005763689,0.416382253
2023-10-14 08:00:00,135,8,130.0,0.039215686,0.106628242,0.419795222
2023-10-14 09:00:00,135,9,40.0,0.039215686,0.296829971,0.508532423
2023-10-14 10:00:00,135,10,30.0,0.068627451,0.489913545,0.566552901
2023-10-14 11:00:00,135,11,360.0,0.088235294,0.631123919,0.604095563
2023-10-14 12:00:00,135,12,10.0,0.107843137,0.711815562,0.651877133
2023-10-14 13:00:00,135,13,120.0,0.18627451,0.731988473,0.730375427
2023-10-14 14:00:00,135,14,120.0,0.176470588,0.65129683,0.744027304
2023-10-14 15:00:00,135,15,120.0,0.200980392,0.515850144,0.726962457
2023-10-14 16:00:00,135,16,120.0,0.225490196,0.340057637,0.658703072
2023-10-14 17:00:00,135,17,120.0,0.323529412,0.149855908,0.604095563
2023-10-14 18:00:00,135,18,130.0,0.264705882,0.014409222,0.559726962
2023-10-14 19:00:00,135,19,120.0,0.156862745,0.0,0.549488055
2023-10-14 20:00:00,135,20,110.0,0.176470588,0.0,0.546075085
2023-10-14 21:00:00,135,21,90.0,0.254901961,0.0,0.549488055
2023-10-14 22:00:00,135,22,70.0,0.225490196,0.0,0.552901024
2023-10-14 23:00:00,135,23,110.0,0.284313725,0.0,0.552901024
2023-10-15 00:00:00,135,24,120.0,0.205882353,0.0,0.549488055
2023-10-15 01:00:00,136,1,100.0,0.147058824,0.0,0.546075085
2023-10-15 02:00:00,136,2,110.0,0.18627451,0.0,0.535836177
2023-10-15 03:00:00,136,3,120.0,0.147058824,0.0,0.529010239
2023-10-15 04:00:00,136,4,40.0,0.009803922,0.0,0.535836177
2023-10-15 05:00:00,136,5,60.0,0.009803922,0.0,0.52559727
2023-10-15 06:00:00,136,6,100.0,0.009803922,0.0,0.511945392
2023-10-15 07:00:00,136,7,20.0,0.049019608,0.002881844,0.518771331
2023-10-15 08:00:00,136,8,110.0,0.12745098,0.04610951,0.532423208
2023-10-15 09:00:00,136,9,120.0,0.382352941,0.112391931,0.491467577
2023-10-15 10:00:00,136,10,120.0,0.441176471,0.126801153,0.43003413
2023-10-15 11:00:00,136,11,120.0,0.31372549,0.152737752,0.42662116
2023-10-15 12:00:00,136,12,120.0,0.303921569,0.13832853,0.42662116
2023-10-15 13:00:00,136,13,120.0,0.254901961,0.095100865,0.423208191
2023-10-15 14:00:00,136,14,120.0,0.196078431,0.043227666,0.419795222
2023-10-15 15:00:00,136,15,120.0,0.029411765,0.051873199,0.42662116
2023-10-15 16:00:00,136,16,120.0,0.009803922,0.037463977,0.419795222
2023-10-15 17:00:00,136,17,60.0,0.18627451,0.025936599,0.416382253
2023-10-15 18:00:00,136,18,130.0,0.078431373,0.008645533,0.412969283
2023-10-15 19:00:00,136,19,90.0,0.0,0.0,0.423208191
2023-10-15 20:00:00,136,20,50.0,0.156862745,0.0,0.450511945
2023-10-15 21:00:00,136,21,50.0,0.18627451,0.0,0.457337884
2023-10-15 22:00:00,136,22,20.0,0.068627451,0.0,0.460750853
2023-10-15 23:00:00,136,23,110.0,0.0,0.0,0.4778157
2023-10-16 00:00:00,136,24,120.0,0.039215686,0.0,0.4778157
2023-10-16 01:00:00,137,1,140.0,0.0,0.0,0.481228669
2023-10-16 02:00:00,137,2,220.0,0.0,0.0,0.467576792
2023-10-16 03:00:00,137,3,240.0,0.0,0.0,0.4778157
2023-10-16 04:00:00,137,4,270.0,0.0,0.0,0.481228669
2023-10-16 05:00:00,137,5,250.0,0.0,0.0,0.481228669
2023-10-16 06:00:00,137,6,270.0,0.0,0.0,0.488054608
2023-10-16 07:00:00,137,7,260.0,0.0,0.005763689,0.488054608
2023-10-16 08:00:00,137,8,270.0,0.0,0.057636888,0.5221843
2023-10-16 09:00:00,137,9,20.0,0.0,0.100864553,0.5221843
2023-10-16 10:00:00,137,10,150.0,0.039215686,0.21037464,0.556313993
2023-10-16 11:00:00,137,11,10.0,0.147058824,0.193083573,0.556313993
2023-10-16 12:00:00,137,12,10.0,0.049019608,0.406340058,0.607508532
2023-10-16 13:00:00,137,13,260.0,0.098039216,0.521613833,0.604095563
2023-10-16 14:00:00,137,14,260.0,0.156862745,0.244956772,0.580204778
2023-10-16 15:00:00,137,15,260.0,0.235294118,0.311239193,0.587030717
2023-10-16 16:00:00,137,16,260.0,0.205882353,0.244956772,0.597269625
2023-10-16 17:00:00,137,17,260.0,0.137254902,0.086455331,0.583617747
2023-10-16 18:00:00,137,18,260.0,0.18627451,0.008645533,0.549488055
2023-10-16 19:00:00,137,19,240.0,0.196078431,0.0,0.539249147
2023-10-16 20:00:00,137,20,230.0,0.039215686,0.0,0.546075085
2023-10-16 21:00:00,137,21,260.0,0.107843137,0.0,0.549488055
2023-10-16 22:00:00,137,22,230.0,0.0,0.0,0.542662116
2023-10-16 23:00:00,137,23,240.0,0.0,0.0,0.546075085
2023-10-17 00:00:00,137,24,10.0,0.098039216,0.0,0.552901024
2023-10-17 01:00:00,138,1,120.0,0.11437908533333334,0.0,0.542662116
2023-10-17 02:00:00,138,2,120.0,0.13071895466666666,0.0,0.529010239
2023-10-17 03:00:00,138,3,20.0,0.147058824,0.0,0.52559727
2023-10-17 04:00:00,138,4,30.0,0.156862745,0.0,0.518771331
2023-10-17 05:00:00,138,5,50.0,0.058823529,0.0,0.5221843
2023-10-17 06:00:00,138,6,10.0,0.137254902,0.0,0.529010239
2023-10-17 07:00:00,138,7,70.0,0.147058824,0.002881844,0.532423208
2023-10-17 08:00:00,138,8,40.0,0.009803922,0.037463977,0.535836177
2023-10-17 09:00:00,138,9,120.0,0.049019608,0.057636888,0.549488055
2023-10-17 10:00:00,138,10,50.0,0.088235294,0.360230548,0.651877133
2023-10-17 11:00:00,138,11,120.0,0.205882353,0.668587896,0.720136519
2023-10-17 12:00:00,138,12,130.0,0.166666667,0.625360231,0.737201365
2023-10-17 13:00:00,138,13,130.0,0.215686275,0.69740634,0.754266212
2023-10-17 14:00:00,138,14,130.0,0.205882353,0.610951009,0.730375427
2023-10-17 15:00:00,138,15,120.0,0.18627451,0.481268012,0.672354949
2023-10-17 16:00:00,138,16,260.0,0.235294118,0.276657061,0.604095563
2023-10-17 17:00:00,138,17,260.0,0.039215686,0.112391931,0.580204778
2023-10-17 18:00:00,138,18,120.0,0.225490196,0.011527378,0.542662116
2023-10-17 19:00:00,138,19,110.0,0.215686275,0.0,0.535836177
2023-10-17 20:00:00,138,20,120.0,0.303921569,0.0,0.532423208
2023-10-17 21:00:00,138,21,120.0,0.254901961,0.0,0.52559727
2023-10-17 22:00:00,138,22,120.0,0.294117647,0.0,0.52559727
2023-10-17 23:00:00,138,23,100.0,0.274509804,0.0,0.5221843
2023-10-18 00:00:00,138,24,100.0,0.245098039,0.0,0.508532423
2023-10-18 01:00:00,139,1,90.0,0.147058824,0.0,0.498293515
2023-10-18 02:00:00,139,2,80.0,0.098039216,0.0,0.488054608
2023-10-18 03:00:00,139,3,110.0,0.039215686,0.0,0.464163823
2023-10-18 04:00:00,139,4,80.0,0.019607843,0.0,0.467576792
2023-10-18 05:00:00,139,5,360.0,0.107843137,0.0,0.47440273
2023-10-18 06:00:00,139,6,360.0,0.098039216,0.0,0.470989761
2023-10-18 07:00:00,139,7,10.0,0.039215686,0.002881844,0.470989761
2023-10-18 08:00:00,139,8,20.0,0.019607843,0.089337176,0.505119454
2023-10-18 09:00:00,139,9,40.0,0.019607843,0.268011527,0.576791809
2023-10-18 10:00:00,139,10,120.0,0.137254902,0.452449568,0.66894198
2023-10-18 11:00:00,139,11,140.0,0.225490196,0.587896254,0.703071672
2023-10-18 12:00:00,139,12,140.0,0.333333333,0.688760807,0.699658703
2023-10-18 13:00:00,139,13,140.0,0.352941176,0.685878963,0.71331058
2023-10-18 14:00:00,139,14,130.0,0.333333333,0.628242075,0.679180887
2023-10-18 15:00:00,139,15,130.0,0.303921569,0.498559078,0.658703072
2023-10-18 16:00:00,139,16,120.0,0.3088235295,0.319884726,0.624573379
2023-10-18 17:00:00,139,17,120.0,0.31372549,0.135446686,0.566552901
2023-10-18 18:00:00,139,18,120.0,0.333333333,0.017291066,0.52559727
2023-10-18 19:00:00,139,19,120.0,0.245098039,0.0,0.52559727
2023-10-18 20:00:00,139,20,120.0,0.215686275,0.0,0.52559727
2023-10-18 21:00:00,139,21,120.0,0.274509804,0.0,0.52559727
2023-10-18 22:00:00,139,22,110.0,0.254901961,0.0,0.52559727
2023-10-18 23:00:00,139,23,110.0,0.264705882,0.0,0.515358362
2023-10-19 00:00:00,139,24,110.0,0.235294118,0.0,0.515358362
2023-10-19 01:00:00,140,1,110.0,0.294117647,0.0,0.508532423
2023-10-19 02:00:00,140,2,120.0,0.362745098,0.0,0.515358362
2023-10-19 03:00:00,140,3,120.0,0.333333333,0.0,0.515358362
2023-10-19 04:00:00,140,4,110.0,0.303921569,0.0,0.505119454
2023-10-19 05:00:00,140,5,120.0,0.225490196,0.0,0.508532423
2023-10-19 06:00:00,140,6,110.0,0.245098039,0.0,0.498293515
2023-10-19 07:00:00,140,7,100.0,0.225490196,0.002881844,0.505119454
2023-10-19 08:00:00,140,8,110.0,0.235294118,0.100864553,0.542662116
2023-10-19 09:00:00,140,9,120.0,0.284313725,0.227665706,0.57337884
2023-10-19 10:00:00,140,10,110.0,0.284313725,0.325648415,0.624573379
2023-10-19 11:00:00,140,11,120.0,0.343137255,0.613832853,0.66894198
2023-10-19 12:00:00,140,12,120.0,0.392156863,0.636887608,0.66552901
2023-10-19 13:00:00,140,13,120.0,0.362745098,0.521613833,0.662116041
2023-10-19 14:00:00,140,14,120.0,0.37254902,0.602305476,0.696245734
2023-10-19 15:00:00,140,15,120.0,0.343137255,0.317002882,0.641638225
2023-10-19 16:00:00,140,16,120.0,0.323529412,0.380403458,0.66552901
2023-10-19 17:00:00,140,17,120.0,0.303921569,0.146974063,0.593856655
2023-10-19 18:00:00,140,18,120.0,0.264705882,0.023054755,0.552901024
2023-10-19 19:00:00,140,19,120.0,0.274509804,0.0,0.539249147
2023-10-19 20:00:00,140,20,120.0,0.31372549,0.0,0.529010239
2023-10-19 21:00:00,140,21,120.0,0.274509804,0.0,0.5221843
2023-10-19 22:00:00,140,22,120.0,0.18627451,0.0,0.518771331
2023-10-19 23:00:00,140,23,110.0,0.166666667,0.0,0.52559727
2023-10-20 00:00:00,140,24,110.0,0.176470588,0.0,0.539249147
2023-10-20 01:00:00,141,1,110.0,0.166666667,0.0,0.549488055
2023-10-20 02:00:00,141,2,60.0,0.098039216,0.0,0.552901024
2023-10-20 03:00:00,141,3,70.0,0.049019608,0.0,0.559726962
2023-10-20 04:00:00,141,4,50.0,0.205882353,0.0,0.552901024
2023-10-20 05:00:00,141,5,50.0,0.18627451,0.0,0.549488055
2023-10-20 06:00:00,141,6,60.0,0.205882353,0.0,0.542662116
2023-10-20 07:00:00,141,7,80.0,0.107843137,0.002881844,0.535836177
2023-10-20 08:00:00,141,8,120.0,0.107843137,0.063400576,0.549488055
2023-10-20 09:00:00,141,9,120.0,0.176470588,0.152737752,0.583617747
2023-10-20 10:00:00,141,10,110.0,0.166666667,0.397694524,0.692832765
2023-10-20 11:00:00,141,11,120.0,0.205882353,0.619596542,0.747440273
2023-10-20 12:00:00,141,12,140.0,0.245098039,0.69740634,0.778156997
2023-10-20 13:00:00,141,13,130.0,0.196078431,0.700288184,0.791808874
2023-10-20 14:00:00,141,14,150.0,0.117647059,0.631123919,0.757679181
2023-10-20 15:00:00,141,15,280.0,0.137254902,0.504322767,0.720136519
2023-10-20 16:00:00,141,16,290.0,0.225490196,0.337175793,0.66552901
2023-10-20 17:00:00,141,17,270.0,0.176470588,0.13832853,0.641638225
2023-10-20 18:00:00,141,18,280.0,0.176470588,0.017291066,0.614334471
2023-10-20 19:00:00,141,19,290.0,0.176470588,0.0,0.600682594
2023-10-20 20:00:00,141,20,280.0,0.117647059,0.0,0.590443686
2023-10-20 21:00:00,141,21,280.0,0.166666667,0.0,0.566552901
2023-10-20 22:00:00,141,22,270.0,0.12745098,0.0,0.563139932
2023-10-20 23:00:00,141,23,260.0,0.166666667,0.0,0.56996587
2023-10-21 00:00:00,141,24,260.0,0.107843137,0.0,0.566552901
2023-10-21 01:00:00,142,1,250.0,0.088235294,0.0,0.57337884
2023-10-21 02:00:00,142,2,250.0,0.137254902,0.0,0.580204778
2023-10-21 03:00:00,142,3,270.0,0.166666667,0.0,0.580204778
2023-10-21 04:00:00,142,4,10.0,0.137254902,0.0,0.587030717
2023-10-21 05:00:00,142,5,40.0,0.147058824,0.0,0.552901024
2023-10-21 06:00:00,142,6,20.0,0.245098039,0.0,0.5221843
2023-10-21 07:00:00,142,7,10.0,0.274509804,0.002881844,0.47440273
2023-10-21 08:00:00,142,8,10.0,0.450980392,0.074927954,0.447098976
2023-10-21 09:00:00,142,9,360.0,0.333333333,0.236311239,0.464163823
2023-10-21 10:00:00,142,10,10.0,0.31372549,0.414985591,0.4778157
2023-10-21 11:00:00,142,11,20.0,0.294117647,0.538904899,0.505119454
2023-10-21 12:00:00,142,12,20.0,0.401960784,0.636887608,0.52559727
2023-10-21 13:00:00,142,13,360.0,0.411764706,0.662824207,0.532423208
2023-10-21 14:00:00,142,14,10.0,0.352941176,0.553314121,0.552901024
2023-10-21 15:00:00,142,15,20.0,0.392156863,0.4870317,0.542662116
2023-10-21 16:00:00,142,16,20.0,0.31372549,0.305475504,0.498293515
2023-10-21 17:00:00,142,17,10.0,0.362745098,0.129682997,0.467576792
2023-10-21 18:00:00,142,18,360.0,0.401960784,0.014409222,0.440273038
2023-10-21 19:00:00,142,19,30.0,0.284313725,0.0,0.406143345
2023-10-21 20:00:00,142,20,30.0,0.401960784,0.0,0.392491468
2023-10-21 21:00:00,142,21,30.0,0.294117647,0.0,0.37883959
2023-10-21 22:00:00,142,22,30.0,0.382352941,0.0,0.361774744
2023-10-21 23:00:00,142,23,20.0,0.303921569,0.0,0.365187713
2023-10-22 00:00:00,142,24,30.0,0.323529412,0.0,0.354948805
2023-10-22 01:00:00,143,1,30.0,0.31372549,0.0,0.337883959
2023-10-22 02:00:00,143,2,50.0,0.333333333,0.0,0.33105802
2023-10-22 03:00:00,143,3,50.0,0.245098039,0.0,0.317406143
2023-10-22 04:00:00,143,4,40.0,0.264705882,0.0,0.303754266
2023-10-22 05:00:00,143,5,30.0,0.264705882,0.0,0.296928328
2023-10-22 06:00:00,143,6,20.0,0.215686275,0.0,0.283276451
2023-10-22 07:00:00,143,7,30.0,0.303921569,0.002881844,0.283276451
2023-10-22 08:00:00,143,8,40.0,0.245098039,0.115273775,0.310580205
2023-10-22 09:00:00,143,9,20.0,0.147058824,0.270893372,0.368600683
2023-10-22 10:00:00,143,10,120.0,0.107843137,0.446685879,0.395904437
2023-10-22 11:00:00,143,11,120.0,0.225490196,0.616714697,0.464163823
2023-10-22 12:00:00,143,12,120.0,0.225490196,0.619596542,0.470989761
2023-10-22 13:00:00,143,13,130.0,0.284313725,0.706051873,0.5221843
2023-10-22 14:00:00,143,14,130.0,0.294117647,0.648414986,0.518771331
2023-10-22 15:00:00,143,15,120.0,0.303921569,0.527377522,0.494880546
2023-10-22 16:00:00,143,16,120.0,0.284313725,0.34870317,0.457337884
2023-10-22 17:00:00,143,17,120.0,0.294117647,0.152737752,0.409556314
2023-10-22 18:00:00,143,18,120.0,0.274509804,0.017291066,0.375426621
2023-10-22 19:00:00,143,19,120.0,0.254901961,0.0,0.368600683
2023-10-22 20:00:00,143,20,110.0,0.176470588,0.0,0.37883959
2023-10-22 21:00:00,143,21,90.0,0.147058824,0.0,0.38225256
2023-10-22 22:00:00,143,22,110.0,0.215686275,0.0,0.37883959
2023-10-22 23:00:00,143,23,110.0,0.137254902,0.0,0.385665529
2023-10-23 00:00:00,143,24,120.0,0.176470588,0.0,0.392491468
2023-10-23 01:00:00,144,1,100.0,0.098039216,0.0,0.389078498
2023-10-23 02:00:00,144,2,110.0,0.205882353,0.0,0.399317406
2023-10-23 03:00:00,144,3,110.0,0.235294118,0.0,0.412969283
2023-10-23 04:00:00,144,4,110.0,0.245098039,0.0,0.402730375
2023-10-23 05:00:00,144,5,80.0,0.215686275,0.0,0.389078498
2023-10-23 06:00:00,144,6,70.0,0.235294118,0.0,0.389078498
2023-10-23 07:00:00,144,7,90.0,0.156862745,0.002881844,0.392491468
2023-10-23 08:00:00,144,8,90.0,0.225490196,0.057636888,0.402730375
2023-10-23 09:00:00,144,9,110.0,0.176470588,0.233429395,0.457337884
2023-10-23 10:00:00,144,10,120.0,0.245098039,0.44092219,0.542662116
2023-10-23 11:00:00,144,11,120.0,0.333333333,0.596541787,0.580204778
2023-10-23 12:00:00,144,12,140.0,0.264705882,0.46685879,0.539249147
2023-10-23 13:00:00,144,13,140.0,0.323529412,0.553314121,0.576791809
2023-10-23 14:00:00,144,14,140.0,0.264705882,0.610951009,0.590443686
2023-10-23 15:00:00,144,15,130.0,0.215686275,0.354466859,0.539249147
2023-10-23 16:00:00,144,16,120.0,0.18627451,0.112391931,0.501706485
2023-10-23 17:00:00,144,17,120.0,0.166666667,0.051873199,0.470989761
2023-10-23 18:00:00,144,18,120.0,0.156862745,0.005763689,0.447098976
2023-10-23 19:00:00,144,19,120.0,0.176470588,0.0,0.436860068
2023-10-23 20:00:00,144,20,110.0,0.147058824,0.0,0.440273038
2023-10-23 21:00:00,144,21,120.0,0.019607843,0.0,0.42662116
2023-10-23 22:00:00,144,22,110.0,0.0,0.0,0.433447099
2023-10-23 23:00:00,144,23,210.0,0.0,0.0,0.447098976
2023-10-24 00:00:00,144,24,270.0,0.0,0.0,0.453924915
2023-10-24 01:00:00,145,1,310.0,0.0,0.0,0.467576792
2023-10-24 02:00:00,145,2,360.0,0.009803922,0.0,0.453924915
2023-10-24 03:00:00,145,3,360.0,0.0,0.0,0.457337884
2023-10-24 04:00:00,145,4,340.0,0.039215686,0.0,0.457337884
2023-10-24 05:00:00,145,5,350.0,0.0,0.0,0.457337884
2023-10-24 06:00:00,145,6,10.0,0.029411765,0.0,0.453924915
2023-10-24 07:00:00,145,7,90.0,0.0,0.002881844,0.423208191
2023-10-24 08:00:00,145,8,120.0,0.0,0.069164265,0.450511945
2023-10-24 09:00:00,145,9,80.0,0.0,0.219020173,0.508532423
2023-10-24 10:00:00,145,10,360.0,0.0,0.400576369,0.597269625
2023-10-24 11:00:00,145,11,310.0,0.009803922,0.5129683,0.600682594
2023-10-24 12:00:00,145,12,10.0,0.009803922,0.567723343,0.62116041
2023-10-24 13:00:00,145,13,120.0,0.107843137,0.622478386,0.675767918
2023-10-24 14:00:00,145,14,130.0,0.225490196,0.587896254,0.66552901
2023-10-24 15:00:00,145,15,120.0,0.303921569,0.469740634,0.607508532
2023-10-24 16:00:00,145,16,120.0,0.254901961,0.305475504,0.583617747
2023-10-24 17:00:00,145,17,120.0,0.225490196,0.129682997,0.532423208
2023-10-24 18:00:00,145,18,120.0,0.1911764705,0.014409222,0.484641638
2023-10-24 19:00:00,145,19,110.0,0.156862745,0.0,0.467576792
2023-10-24 20:00:00,145,20,120.0,0.18627451,0.0,0.467576792
2023-10-24 21:00:00,145,21,120.0,0.12745098,0.0,0.464163823
2023-10-24 22:00:00,145,22,90.0,0.098039216,0.0,0.460750853
2023-10-24 23:00:00,145,23,90.0,0.088235294,0.0,0.460750853
2023-10-25 00:00:00,145,24,60.0,0.196078431,0.0,0.457337884
2023-10-25 01:00:00,146,1,60.0,0.18627451,0.0,0.450511945
2023-10-25 02:00:00,146,2,80.0,0.166666667,0.0,0.440273038
2023-10-25 03:00:00,146,3,90.0,0.18627451,0.0,0.43003413
2023-10-25 04:00:00,146,4,80.0,0.18627451,0.0,0.42662116
2023-10-25 05:00:00,146,5,100.0,0.156862745,0.0,0.416382253
2023-10-25 06:00:00,146,6,90.0,0.156862745,0.0,0.409556314
2023-10-25 07:00:00,146,7,100.0,0.147058824,0.002881844,0.409556314
2023-10-25 08:00:00,146,8,90.0,0.117647059,0.080691643,0.450511945
2023-10-25 09:00:00,146,9,100.0,0.18627451,0.259365994,0.515358362
