Day,Hour,Dir,Spd,Temp,Radiation,date
140,4,360.0,0.067114094,0.15625,0.0,2023-10-19 04:00:00
140,5,20.0,0.087248322,0.14453125,0.0,2023-10-19 05:00:00
140,6,20.0,0.020134228,0.13671875,0.0,2023-10-19 06:00:00
140,7,50.0,0.026845638,0.1171875,0.0,2023-10-19 07:00:00
140,8,20.0,0.067114094,0.1484375,0.04610951,2023-10-19 08:00:00
140,9,20.0,0.10738255,0.203125,0.207492795,2023-10-19 09:00:00
140,10,80.0,0.033557047,0.2890625,0.391930836,2023-10-19 10:00:00
140,11,40.0,0.120805369,0.3203125,0.553314121,2023-10-19 11:00:00
140,12,20.0,0.067114094,0.421875,0.619596542,2023-10-19 12:00:00
140,13,140.0,0.140939597,0.45703125,0.657060519,2023-10-19 13:00:00
140,14,140.0,0.080536913,0.421875,0.593659942,2023-10-19 14:00:00
140,15,120.0,0.08724832233333334,0.41015625,0.458213256,2023-10-19 15:00:00
140,16,120.0,0.09395973166666667,0.40234375,0.296829971,2023-10-19 16:00:00
140,17,270.0,0.100671141,0.35546875,0.13832853,2023-10-19 17:00:00
140,18,270.0,0.067114094,0.31640625,0.017291066,2023-10-19 18:00:00
140,19,270.0,0.053691275,0.29296875,0.0,2023-10-19 19:00:00
140,20,280.0,0.046979866,0.30078125,0.0,2023-10-19 20:00:00
140,21,260.0,0.0,0.27734375,0.0,2023-10-19 21:00:00
140,22,110.0,0.013422819,0.2578125,0.0,2023-10-19 22:00:00
140,23,110.0,0.020134228,0.28515625,0.0,2023-10-19 23:00:00
140,24,40.0,0.046979866,0.25,0.0,2023-10-20 00:00:00
141,1,20.0,0.087248322,0.23828125,0.0,2023-10-20 01:00:00
141,2,60.0,0.013422819,0.22265625,0.0,2023-10-20 02:00:00
141,3,330.0,0.0,0.21484375,0.0,2023-10-20 03:00:00
141,4,30.0,0.087248322,0.23828125,0.0,2023-10-20 04:00:00
141,5,30.0,0.140939597,0.2421875,0.0,2023-10-20 05:00:00
141,6,40.0,0.060402685,0.2265625,0.0,2023-10-20 06:00:00
141,7,30.0,0.067114094,0.203125,0.0,2023-10-20 07:00:00
141,8,30.0,0.073825503,0.2109375,0.04610951,2023-10-20 08:00:00
141,9,10.0,0.013422819,0.28515625,0.219020173,2023-10-20 09:00:00
141,10,30.0,0.046979866,0.36328125,0.414985591,2023-10-20 10:00:00
141,11,70.0,0.087248322,0.41015625,0.570605187,2023-10-20 11:00:00
141,12,50.0,0.087248322,0.4609375,0.668587896,2023-10-20 12:00:00
141,13,10.0,0.11409396,0.4921875,0.691642651,2023-10-20 13:00:00
141,14,20.0,0.140939597,0.49609375,0.639769452,2023-10-20 14:00:00
141,15,20.0,0.120805369,0.515625,0.530259366,2023-10-20 15:00:00
141,16,10.0,0.154362416,0.48828125,0.374639769,2023-10-20 16:00:00
141,17,360.0,0.127516779,0.45703125,0.18443804,2023-10-20 17:00:00
141,18,20.0,0.174496644,0.41015625,0.025936599,2023-10-20 18:00:00
141,19,10.0,0.161073826,0.37890625,0.0,2023-10-20 19:00:00
141,20,40.0,0.087248322,0.3828125,0.0,2023-10-20 20:00:00
141,21,40.0,0.11409396,0.37109375,0.0,2023-10-20 21:00:00
141,22,20.0,0.147651007,0.35546875,0.0,2023-10-20 22:00:00
141,23,30.0,0.194630872,0.359375,0.0,2023-10-20 23:00:00
141,24,20.0,0.187919463,0.33984375,0.0,2023-10-21 00:00:00
142,1,20.0,0.167785235,0.328125,0.0,2023-10-21 01:00:00
142,2,30.0,0.127516779,0.30859375,0.0,2023-10-21 02:00:00
142,3,20.0,0.127516779,0.30859375,0.0,2023-10-21 03:00:00
142,4,20.0,0.161073826,0.2890625,0.0,2023-10-21 04:00:00
142,5,30.0,0.140939597,0.2734375,0.0,2023-10-21 05:00:00
142,6,350.0,0.11409396,0.2578125,0.0,2023-10-21 06:00:00
142,7,360.0,0.127516779,0.2578125,0.0,2023-10-21 07:00:00
142,8,20.0,0.120805369,0.25,0.04610951,2023-10-21 08:00:00
142,9,20.0,0.080536913,0.3203125,0.224783862,2023-10-21 09:00:00
142,10,20.0,0.040268456,0.37890625,0.414985591,2023-10-21 10:00:00
142,11,20.0,0.073825503,0.4296875,0.57925072,2023-10-21 11:00:00
142,12,170.0,0.026845638,0.5234375,0.659942363,2023-10-21 12:00:00
142,13,270.0,0.100671141,0.52734375,0.682997118,2023-10-21 13:00:00
142,14,270.0,0.100671141,0.52734375,0.622478386,2023-10-21 14:00:00
142,15,270.0,0.11409396,0.515625,0.504322767,2023-10-21 15:00:00
142,16,250.0,0.087248322,0.48046875,0.342939481,2023-10-21 16:00:00
142,17,270.0,0.120805369,0.42578125,0.158501441,2023-10-21 17:00:00
142,18,270.0,0.127516779,0.375,0.023054755,2023-10-21 18:00:00
142,19,290.0,0.11409396,0.359375,0.0,2023-10-21 19:00:00
142,20,280.0,0.046979866,0.3359375,0.0,2023-10-21 20:00:00
142,21,280.0,0.026845638,0.3359375,0.0,2023-10-21 21:00:00
142,22,260.0,0.0,0.30078125,0.0,2023-10-21 22:00:00
142,23,150.0,0.0,0.2890625,0.0,2023-10-21 23:00:00
142,24,130.0,0.033557047,0.25390625,0.0,2023-10-22 00:00:00
143,1,110.0,0.040268456,0.265625,0.0,2023-10-22 01:00:00
143,2,120.0,0.0,0.23046875,0.0,2023-10-22 02:00:00
143,3,130.0,0.0,0.22265625,0.0,2023-10-22 03:00:00
143,4,130.0,0.0,0.2265625,0.0,2023-10-22 04:00:00
143,5,130.0,0.0,0.21484375,0.0,2023-10-22 05:00:00
143,6,280.0,0.0,0.23828125,0.0,2023-10-22 06:00:00
143,7,270.0,0.0,0.20703125,0.0,2023-10-22 07:00:00
143,8,270.0,0.0,0.25390625,0.048991354,2023-10-22 08:00:00
143,9,270.0,0.0,0.34375,0.236311239,2023-10-22 09:00:00
143,10,270.0,0.0,0.421875,0.429394813,2023-10-22 10:00:00
143,11,280.0,0.013422819,0.48828125,0.582132565,2023-10-22 11:00:00
143,12,280.0,0.060402685,0.53515625,0.671469741,2023-10-22 12:00:00
143,13,270.0,0.093959732,0.5703125,0.671469741,2023-10-22 13:00:00
143,14,240.0,0.020134228,0.60546875,0.619596542,2023-10-22 14:00:00
143,15,270.0,0.073825503,0.60546875,0.507204611,2023-10-22 15:00:00
143,16,290.0,0.161073826,0.5390625,0.357348703,2023-10-22 16:00:00
143,17,290.0,0.147651007,0.46875,0.172910663,2023-10-22 17:00:00
143,18,290.0,0.080536913,0.4140625,0.025936599,2023-10-22 18:00:00
143,19,280.0,0.0,0.39453125,0.0,2023-10-22 19:00:00
143,20,280.0,0.0,0.359375,0.0,2023-10-22 20:00:00
143,21,120.0,0.093959732,0.328125,0.0,2023-10-22 21:00:00
143,22,130.0,0.174496644,0.328125,0.0,2023-10-22 22:00:00
143,23,120.0,0.040268456,0.3046875,0.0,2023-10-22 23:00:00
143,24,120.0,0.0,0.296875,0.0,2023-10-23 00:00:00
144,1,120.0,0.0,0.3125,0.0,2023-10-23 01:00:00
144,2,70.0,0.020134228,0.30078125,0.0,2023-10-23 02:00:00
144,3,120.0,0.033557047,0.24609375,0.0,2023-10-23 03:00:00
144,4,120.0,0.046979866,0.26171875,0.0,2023-10-23 04:00:00
144,5,100.0,0.013422819,0.2734375,0.0,2023-10-23 05:00:00
144,6,80.0,0.026845638,0.26953125,0.0,2023-10-23 06:00:00
144,7,90.0,0.0,0.2578125,0.0,2023-10-23 07:00:00
144,8,70.0,0.006711409,0.26953125,0.043227666,2023-10-23 08:00:00
144,9,70.0,0.0,0.33984375,0.21037464,2023-10-23 09:00:00
144,10,120.0,0.067114094,0.421875,0.397694524,2023-10-23 10:00:00
144,11,130.0,0.127516779,0.4765625,0.536023055,2023-10-23 11:00:00
144,12,130.0,0.161073826,0.5234375,0.628242075,2023-10-23 12:00:00
144,13,140.0,0.187919463,0.53125,0.677233429,2023-10-23 13:00:00
144,14,140.0,0.201342282,0.5234375,0.631123919,2023-10-23 14:00:00
144,15,140.0,0.194630872,0.4921875,0.521613833,2023-10-23 15:00:00
144,16,130.0,0.201342282,0.44140625,0.363112392,2023-10-23 16:00:00
144,17,120.0,0.248322148,0.38671875,0.172910663,2023-10-23 17:00:00
144,18,130.0,0.248322148,0.33203125,0.025936599,2023-10-23 18:00:00
144,19,120.0,0.140939597,0.328125,0.0,2023-10-23 19:00:00
144,20,120.0,0.10738255,0.3125,0.0,2023-10-23 20:00:00
144,21,110.0,0.140939597,0.3125,0.0,2023-10-23 21:00:00
144,22,120.0,0.208053691,0.31640625,0.0,2023-10-23 22:00:00
144,23,110.0,0.161073826,0.30859375,0.0,2023-10-23 23:00:00
144,24,130.0,0.127516779,0.29296875,0.0,2023-10-24 00:00:00
145,1,120.0,0.161073826,0.2890625,0.0,2023-10-24 01:00:00
145,2,120.0,0.194630872,0.28515625,0.0,2023-10-24 02:00:00
145,3,120.0,0.161073826,0.265625,0.0,2023-10-24 03:00:00
145,4,120.0,0.174496644,0.26171875,0.0,2023-10-24 04:00:00
145,5,80.0,0.120805369,0.25,0.0,2023-10-24 05:00:00
145,6,40.0,0.120805369,0.23046875,0.0,2023-10-24 06:00:00
145,7,50.0,0.10738255,0.22265625,0.0,2023-10-24 07:00:00
145,8,40.0,0.080536913,0.23046875,0.040345821,2023-10-24 08:00:00
145,9,40.0,0.11409396,0.265625,0.201729107,2023-10-24 09:00:00
145,10,100.0,0.093959732,0.33203125,0.403458213,2023-10-24 10:00:00
145,11,20.0,0.053691275,0.375,0.550432277,2023-10-24 11:00:00
145,12,20.0,0.10738255,0.44140625,0.642651297,2023-10-24 12:00:00
145,13,140.0,0.100671141,0.53125,0.668587896,2023-10-24 13:00:00
145,14,140.0,0.127516779,0.51171875,0.628242075,2023-10-24 14:00:00
145,15,130.0,0.174496644,0.47265625,0.510086455,2023-10-24 15:00:00
145,16,140.0,0.194630872,0.44921875,0.371757925,2023-10-24 16:00:00
145,17,120.0,0.170022371,0.37890625,0.178674352,2023-10-24 17:00:00
145,18,120.0,0.14541387,0.328125,0.025936599,2023-10-24 18:00:00
145,19,120.0,0.120805369,0.32421875,0.0,2023-10-24 19:00:00
145,20,110.0,0.100671141,0.3125,0.0,2023-10-24 20:00:00
145,21,90.0,0.013422819,0.30078125,0.0,2023-10-24 21:00:00
145,22,110.0,0.10738255,0.3203125,0.0,2023-10-24 22:00:00
145,23,110.0,0.154362416,0.3203125,0.0,2023-10-24 23:00:00
145,24,120.0,0.22147651,0.32421875,0.0,2023-10-25 00:00:00
146,1,110.0,0.134228188,0.31640625,0.0,2023-10-25 01:00:00
146,2,100.0,0.154362416,0.3125,0.0,2023-10-25 02:00:00
146,3,100.0,0.120805369,0.30078125,0.0,2023-10-25 03:00:00
146,4,110.0,0.020134228,0.2890625,0.0,2023-10-25 04:00:00
146,5,110.0,0.046979866,0.28125,0.0,2023-10-25 05:00:00
146,6,120.0,0.053691275,0.27734375,0.0,2023-10-25 06:00:00
146,7,110.0,0.006711409,0.25390625,0.0,2023-10-25 07:00:00
146,8,120.0,0.020134228,0.296875,0.043227666,2023-10-25 08:00:00
146,9,130.0,0.053691275,0.37890625,0.216138329,2023-10-25 09:00:00
146,10,90.0,0.093959732,0.4765625,0.414985591,2023-10-25 10:00:00
146,11,130.0,0.161073826,0.54296875,0.573487032,2023-10-25 11:00:00
146,12,130.0,0.161073826,0.59375,0.674351585,2023-10-25 12:00:00
146,13,150.0,0.228187919,0.58984375,0.703170029,2023-10-25 13:00:00
146,14,140.0,0.174496644,0.578125,0.65129683,2023-10-25 14:00:00
146,15,130.0,0.154362416,0.5625,0.538904899,2023-10-25 15:00:00
146,16,130.0,0.234899329,0.4921875,0.377521614,2023-10-25 16:00:00
146,17,120.0,0.228187919,0.4296875,0.181556196,2023-10-25 17:00:00
146,18,130.0,0.268456376,0.37109375,0.028818444,2023-10-25 18:00:00
146,19,120.0,0.11409396,0.3671875,0.0,2023-10-25 19:00:00
146,20,120.0,0.154362416,0.375,0.0,2023-10-25 20:00:00
146,21,120.0,0.181208054,0.37109375,0.0,2023-10-25 21:00:00
146,22,120.0,0.214765101,0.37109375,0.0,2023-10-25 22:00:00
146,23,110.0,0.248322148,0.37890625,0.0,2023-10-25 23:00:00
146,24,120.0,0.261744966,0.37890625,0.0,2023-10-26 00:00:00
147,1,110.0,0.234899329,0.375,0.0,2023-10-26 01:00:00
147,2,110.0,0.181208054,0.36328125,0.0,2023-10-26 02:00:00
147,3,110.0,0.167785235,0.36328125,0.0,2023-10-26 03:00:00
147,4,120.0,0.187919463,0.359375,0.0,2023-10-26 04:00:00
147,5,120.0,0.154362416,0.37109375,0.0,2023-10-26 05:00:00
147,6,120.0,0.140939597,0.375,0.0,2023-10-26 06:00:00
147,7,120.0,0.134228188,0.37890625,0.0,2023-10-26 07:00:00
147,8,120.0,0.11409396,0.4140625,0.043227666,2023-10-26 08:00:00
147,9,130.0,0.11409396,0.44140625,0.149855908,2023-10-26 09:00:00
147,10,130.0,0.040268456,0.453125,0.103746398,2023-10-26 10:00:00
147,11,130.0,0.013422819,0.5,0.16426513,2023-10-26 11:00:00
147,12,140.0,0.013422819,0.55078125,0.363112392,2023-10-26 12:00:00
147,13,120.0,0.057046980000000004,0.6328125,0.383285303,2023-10-26 13:00:00
147,14,140.0,0.100671141,0.66796875,0.544668588,2023-10-26 14:00:00
147,15,150.0,0.053691275,0.640625,0.495677233,2023-10-26 15:00:00
147,16,270.0,0.040268456,0.5703125,0.221902017,2023-10-26 16:00:00
147,17,270.0,0.120805369,0.5234375,0.13832853,2023-10-26 17:00:00
147,18,290.0,0.073825503,0.4921875,0.023054755,2023-10-26 18:00:00
147,19,290.0,0.10738255,0.484375,0.0,2023-10-26 19:00:00
147,20,270.0,0.067114094,0.4765625,0.0,2023-10-26 20:00:00
147,21,250.0,0.0,0.46875,0.0,2023-10-26 21:00:00
147,22,120.0,0.0,0.44921875,0.0,2023-10-26 22:00:00
147,23,170.0,0.0,0.44921875,0.0,2023-10-26 23:00:00
147,24,210.0,0.0,0.44140625,0.0,2023-10-27 00:00:00
148,1,130.0,0.0,0.4453125,0.0,2023-10-27 01:00:00
148,2,260.0,0.0,0.4609375,0.0,2023-10-27 02:00:00
148,3,340.0,0.033557047,0.4453125,0.0,2023-10-27 03:00:00
148,4,350.0,0.040268456,0.4296875,0.0,2023-10-27 04:00:00
148,5,150.0,0.040268456,0.41796875,0.0,2023-10-27 05:00:00
148,6,20.0,0.120805369,0.40625,0.0,2023-10-27 06:00:00
148,7,210.0,0.046979866,0.3828125,0.0,2023-10-27 07:00:00
148,8,180.0,0.0,0.37109375,0.037463977,2023-10-27 08:00:00
148,9,10.0,0.093959732,0.3984375,0.190201729,2023-10-27 09:00:00
148,10,20.0,0.093959732,0.4296875,0.357348703,2023-10-27 10:00:00
148,11,20.0,0.174496644,0.4609375,0.504322767,2023-10-27 11:00:00
148,12,20.0,0.140939597,0.5234375,0.60518732,2023-10-27 12:00:00
148,13,30.0,0.073825503,0.5625,0.628242075,2023-10-27 13:00:00
148,14,330.0,0.026845638,0.58984375,0.553314121,2023-10-27 14:00:00
148,15,130.0,0.100671141,0.62109375,0.478386167,2023-10-27 15:00:00
148,16,130.0,0.154362416,0.59375,0.354466859,2023-10-27 16:00:00
148,17,150.0,0.120805369,0.53125,0.158501441,2023-10-27 17:00:00
148,18,270.0,0.046979866,0.453125,0.023054755,2023-10-27 18:00:00
148,19,240.0,0.013422819,0.4375,0.0,2023-10-27 19:00:00
148,20,50.0,0.060402685,0.41796875,0.0,2023-10-27 20:00:00
148,21,120.0,0.087248322,0.39453125,0.0,2023-10-27 21:00:00
148,22,110.0,0.10738255,0.375,0.0,2023-10-27 22:00:00
148,23,130.0,0.087248322,0.359375,0.0,2023-10-27 23:00:00
148,24,130.0,0.154362416,0.3671875,0.0,2023-10-28 00:00:00
149,1,130.0,0.194630872,0.359375,0.0,2023-10-28 01:00:00
149,2,130.0,0.174496644,0.35546875,0.0,2023-10-28 02:00:00
149,3,120.0,0.167785235,0.34765625,0.0,2023-10-28 03:00:00
149,4,110.0,0.134228188,0.33203125,0.0,2023-10-28 04:00:00
149,5,80.0,0.053691275,0.3046875,0.0,2023-10-28 05:00:00
149,6,120.0,0.060402685,0.30859375,0.0,2023-10-28 06:00:00
149,7,130.0,0.080536913,0.28125,0.0,2023-10-28 07:00:00
149,8,10.0,0.093959732,0.26953125,0.017291066,2023-10-28 08:00:00
149,9,10.0,0.046979866,0.30078125,0.09221902,2023-10-28 09:00:00
149,10,50.0,0.040268456,0.33984375,0.190201729,2023-10-28 10:00:00
149,11,130.0,0.087248322,0.37890625,0.247838617,2023-10-28 11:00:00
149,12,130.0,0.161073826,0.40625,0.279538905,2023-10-28 12:00:00
149,13,140.0,0.181208054,0.46484375,0.478386167,2023-10-28 13:00:00
149,14,140.0,0.208053691,0.46484375,0.561959654,2023-10-28 14:00:00
149,15,150.0,0.187919463,0.46484375,0.455331412,2023-10-28 15:00:00
149,16,130.0,0.187919463,0.4296875,0.30259366,2023-10-28 16:00:00
149,17,130.0,0.161073826,0.37890625,0.141210375,2023-10-28 17:00:00
149,18,120.0,0.154362416,0.33203125,0.023054755,2023-10-28 18:00:00
149,19,130.0,0.134228188,0.31640625,0.0,2023-10-28 19:00:00
149,20,130.0,0.120805369,0.3046875,0.0,2023-10-28 20:00:00
149,21,120.0,0.161073826,0.30078125,0.0,2023-10-28 21:00:00
149,22,120.0,0.140939597,0.30078125,0.0,2023-10-28 22:00:00
149,23,120.0,0.181208054,0.30078125,0.0,2023-10-28 23:00:00
149,24,120.0,0.120805369,0.296875,0.0,2023-10-29 00:00:00
150,1,120.0,0.087248322,0.30078125,0.0,2023-10-29 01:00:00
150,2,110.0,0.093959732,0.3046875,0.0,2023-10-29 02:00:00
150,3,120.0,0.140939597,0.296875,0.0,2023-10-29 03:00:00
150,4,130.0,0.127516779,0.296875,0.0,2023-10-29 04:00:00
150,5,130.0,0.147651007,0.30859375,0.0,2023-10-29 05:00:00
150,6,120.0,0.161073826,0.3203125,0.0,2023-10-29 06:00:00
150,7,120.0,0.161073826,0.3203125,0.0,2023-10-29 07:00:00
150,8,120.0,0.174496644,0.3359375,0.017291066,2023-10-29 08:00:00
150,9,120.0,0.167785235,0.3671875,0.106628242,2023-10-29 09:00:00
150,10,130.0,0.214765101,0.4140625,0.247838617,2023-10-29 10:00:00
150,11,130.0,0.234899329,0.4609375,0.472622478,2023-10-29 11:00:00
150,12,130.0,0.241610738,0.515625,0.567723343,2023-10-29 12:00:00
150,13,120.0,0.275167785,0.53125,0.671469741,2023-10-29 13:00:00
150,14,120.0,0.22147651,0.53125,0.628242075,2023-10-29 14:00:00
150,15,120.0,0.201342282,0.51953125,0.530259366,2023-10-29 15:00:00
150,16,120.0,0.261744966,0.4921875,0.391930836,2023-10-29 16:00:00
150,17,130.0,0.255033557,0.44140625,0.195965418,2023-10-29 17:00:00
150,18,130.0,0.214765101,0.390625,0.031700288,2023-10-29 18:00:00
150,19,130.0,0.194630872,0.37109375,0.0,2023-10-29 19:00:00
150,20,120.0,0.167785235,0.36328125,0.0,2023-10-29 20:00:00
150,21,130.0,0.140939597,0.3671875,0.0,2023-10-29 21:00:00
150,22,110.0,0.093959732,0.38671875,0.0,2023-10-29 22:00:00
150,23,120.0,0.11409396,0.40234375,0.0,2023-10-29 23:00:00
150,24,120.0,0.073825503,0.41796875,0.0,2023-10-30 00:00:00
151,1,120.0,0.0,0.42578125,0.0,2023-10-30 01:00:00
151,2,120.0,0.040268456,0.43359375,0.0,2023-10-30 02:00:00
151,3,110.0,0.073825503,0.4296875,0.0,2023-10-30 03:00:00
151,4,120.0,0.0,0.4296875,0.0,2023-10-30 04:00:00
151,5,110.0,0.0,0.4296875,0.0,2023-10-30 05:00:00
151,6,110.0,0.006711409,0.43359375,0.0,2023-10-30 06:00:00
151,7,120.0,0.093959732,0.4375,0.0,2023-10-30 07:00:00
151,8,120.0,0.120805369,0.44921875,0.023054755,2023-10-30 08:00:00
151,9,130.0,0.100671141,0.5234375,0.13832853,2023-10-30 09:00:00
151,10,130.0,0.093959732,0.61328125,0.34870317,2023-10-30 10:00:00
151,11,130.0,0.093959732,0.6875,0.53314121,2023-10-30 11:00:00
151,12,130.0,0.11409396,0.703125,0.622478386,2023-10-30 12:00:00
151,13,140.0,0.040268456,0.6640625,0.625360231,2023-10-30 13:00:00
151,14,290.0,0.134228188,0.63671875,0.648414986,2023-10-30 14:00:00
151,15,290.0,0.134228188,0.60546875,0.504322767,2023-10-30 15:00:00
151,16,290.0,0.093959732,0.6171875,0.34870317,2023-10-30 16:00:00
151,17,280.0,0.10738255,0.5859375,0.181556196,2023-10-30 17:00:00
151,18,290.0,0.11409396,0.5234375,0.034582133,2023-10-30 18:00:00
151,19,290.0,0.120805369,0.50390625,0.0,2023-10-30 19:00:00
151,20,290.0,0.0,0.484375,0.0,2023-10-30 20:00:00
151,21,300.0,0.0,0.4921875,0.0,2023-10-30 21:00:00
151,22,260.0,0.0,0.47265625,0.0,2023-10-30 22:00:00
151,23,260.0,0.0,0.45703125,0.0,2023-10-30 23:00:00
151,24,280.0,0.0,0.46875,0.0,2023-10-31 00:00:00
152,1,220.0,0.0,0.44140625,0.0,2023-10-31 01:00:00
152,2,60.0,0.0,0.4375,0.0,2023-10-31 02:00:00
152,3,170.0,0.0,0.43359375,0.0,2023-10-31 03:00:00
152,4,70.0,0.0,0.4296875,0.0,2023-10-31 04:00:00
152,5,110.0,0.0,0.39453125,0.0,2023-10-31 05:00:00
152,6,110.0,0.0,0.43359375,0.0,2023-10-31 06:00:00
152,7,100.0,0.0,0.4140625,0.0,2023-10-31 07:00:00
152,8,120.0,0.067114094,0.42578125,0.028818444,2023-10-31 08:00:00
152,9,130.0,0.167785235,0.49609375,0.16426513,2023-10-31 09:00:00
152,10,130.0,0.234899329,0.54296875,0.351585014,2023-10-31 10:00:00
152,11,120.0,0.268456376,0.58203125,0.504322767,2023-10-31 11:00:00
152,12,120.0,0.308724832,0.5625,0.608069164,2023-10-31 12:00:00
152,13,120.0,0.322147651,0.5703125,0.654178674,2023-10-31 13:00:00
152,14,120.0,0.355704698,0.5546875,0.619596542,2023-10-31 14:00:00
152,15,120.0,0.33557047,0.55078125,0.5129683,2023-10-31 15:00:00
152,16,120.0,0.315436242,0.5078125,0.357348703,2023-10-31 16:00:00
152,17,130.0,0.315436242,0.47265625,0.178674352,2023-10-31 17:00:00
152,18,120.0,0.275167785,0.4375,0.034582133,2023-10-31 18:00:00
152,19,120.0,0.174496644,0.421875,0.0,2023-10-31 19:00:00
152,20,120.0,0.201342282,0.421875,0.0,2023-10-31 20:00:00
152,21,120.0,0.22147651,0.4140625,0.0,2023-10-31 21:00:00
152,22,130.0,0.167785235,0.40234375,0.0,2023-10-31 22:00:00
152,23,120.0,0.187919463,0.390625,0.0,2023-10-31 23:00:00
152,24,130.0,0.181208054,0.3828125,0.0,2023-11-01 00:00:00
153,1,130.0,0.147651007,0.3984375,0.0,2023-11-01 01:00:00
153,2,130.0,0.161073826,0.3984375,0.0,2023-11-01 02:00:00
153,3,130.0,0.174496644,0.39453125,0.0,2023-11-01 03:00:00
153,4,130.0,0.22147651,0.39453125,0.0,2023-11-01 04:00:00
153,5,130.0,0.22147651,0.390625,0.0,2023-11-01 05:00:00
153,6,130.0,0.234899329,0.390625,0.0,2023-11-01 06:00:00
153,7,130.0,0.181208054,0.390625,0.0,2023-11-01 07:00:00
153,8,120.0,0.187919463,0.4140625,0.017291066,2023-11-01 08:00:00
153,9,130.0,0.181208054,0.43359375,0.100864553,2023-11-01 09:00:00
153,10,130.0,0.187919463,0.4609375,0.149855908,2023-11-01 10:00:00
153,11,120.0,0.214765101,0.5078125,0.236311239,2023-11-01 11:00:00
153,12,130.0,0.248322148,0.5859375,0.397694524,2023-11-01 12:00:00
153,13,120.0,0.22147651,0.609375,0.544668588,2023-11-01 13:00:00
153,14,120.0,0.194630872,0.5859375,0.412103746,2023-11-01 14:00:00
153,15,120.0,0.154362416,0.58984375,0.331412104,2023-11-01 15:00:00
153,16,130.0,0.154362416,0.56640625,0.236311239,2023-11-01 16:00:00
153,17,130.0,0.187919463,0.5625,0.181556196,2023-11-01 17:00:00
153,18,120.0,0.167785235,0.5,0.037463977,2023-11-01 18:00:00
153,19,130.0,0.053691275,0.46875,0.0,2023-11-01 19:00:00
153,20,130.0,0.11409396,0.453125,0.0,2023-11-01 20:00:00
153,21,120.0,0.073825503,0.4453125,0.0,2023-11-01 21:00:00
153,22,120.0,0.0,0.44140625,0.0,2023-11-01 22:00:00
153,23,120.0,0.0,0.44140625,0.0,2023-11-01 23:00:00
153,24,130.0,0.0,0.41796875,0.0,2023-11-02 00:00:00
154,1,120.0,0.0,0.41015625,0.0,2023-11-02 01:00:00
154,2,100.0,0.0,0.40234375,0.0,2023-11-02 02:00:00
154,3,110.0,0.0,0.38671875,0.0,2023-11-02 03:00:00
154,4,130.0,0.0,0.3984375,0.0,2023-11-02 04:00:00
154,5,110.0,0.0,0.40625,0.0,2023-11-02 05:00:00
154,6,140.0,0.0,0.37890625,0.0,2023-11-02 06:00:00
154,7,280.0,0.0,0.4140625,0.0,2023-11-02 07:00:00
154,8,280.0,0.0,0.43359375,0.028818444,2023-11-02 08:00:00
154,9,240.0,0.0,0.52734375,0.158501441,2023-11-02 09:00:00
154,10,270.0,0.0,0.61328125,0.308357349,2023-11-02 10:00:00
154,11,40.0,0.033557047,0.69921875,0.44092219,2023-11-02 11:00:00
154,12,240.0,0.040268456,0.7734375,0.556195965,2023-11-02 12:00:00
154,13,130.0,0.187919463,0.7109375,0.636887608,2023-11-02 13:00:00
154,14,130.0,0.214765101,0.6953125,0.608069164,2023-11-02 14:00:00
154,15,130.0,0.214765101,0.66796875,0.504322767,2023-11-02 15:00:00
154,16,130.0,0.181208054,0.64453125,0.354466859,2023-11-02 16:00:00
154,17,130.0,0.140939597,0.60546875,0.181556196,2023-11-02 17:00:00
154,18,120.0,0.161073826,0.51953125,0.034582133,2023-11-02 18:00:00
154,19,130.0,0.214765101,0.48828125,0.0,2023-11-02 19:00:00
154,20,120.0,0.241610738,0.45703125,0.0,2023-11-02 20:00:00
154,21,120.0,0.147651007,0.44921875,0.0,2023-11-02 21:00:00
154,22,120.0,0.174496644,0.4375,0.0,2023-11-02 22:00:00
154,23,120.0,0.208053691,0.4375,0.0,2023-11-02 23:00:00
154,24,120.0,0.295302013,0.421875,0.0,2023-11-03 00:00:00
155,1,120.0,0.261744966,0.421875,0.0,2023-11-03 01:00:00
155,2,120.0,0.228187919,0.41015625,0.0,2023-11-03 02:00:00
155,3,120.0,0.234899329,0.3984375,0.0,2023-11-03 03:00:00
155,4,120.0,0.214765101,0.38671875,0.0,2023-11-03 04:00:00
155,5,120.0,0.194630872,0.3828125,0.0,2023-11-03 05:00:00
155,6,120.0,0.208053691,0.3828125,0.0,2023-11-03 06:00:00
155,7,120.0,0.208053691,0.390625,0.0,2023-11-03 07:00:00
155,8,120.0,0.228187919,0.39453125,0.023054755,2023-11-03 08:00:00
155,9,130.0,0.161073826,0.4296875,0.097982709,2023-11-03 09:00:00
155,10,120.0,0.194630872,0.4296875,0.095100865,2023-11-03 10:00:00
155,11,120.0,0.2147651005,0.45703125,0.187319885,2023-11-03 11:00:00
155,12,130.0,0.234899329,0.546875,0.504322767,2023-11-03 12:00:00
155,13,130.0,0.234899329,0.55078125,0.55907781,2023-11-03 13:00:00
155,14,130.0,0.241610738,0.5546875,0.587896254,2023-11-03 14:00:00
155,15,130.0,0.248322148,0.546875,0.489913545,2023-11-03 15:00:00
155,16,130.0,0.194630872,0.53515625,0.345821326,2023-11-03 16:00:00
